states,year,quarter,trans_type,trans_counts,amount,district
tamil-nadu,2019,4,,5937176,11949970482.92373,coimbatore
tamil-nadu,2019,4,,4441180,7308502938.397884,thiruvallur
tamil-nadu,2019,4,,3134851,4643283492.789846,kancheepuram
tamil-nadu,2019,4,,2020118,4339514037.303126,tiruppur
tamil-nadu,2019,4,,1754893,3897469229.262837,salem
tamil-nadu,2019,4,,1364259,2850823022.861631,tiruchirappalli
tamil-nadu,2019,4,,1315576,2775348044.296371,madurai
tamil-nadu,2019,4,,1302647,2599923579.4841228,krishnagiri
tamil-nadu,2020,1,,21747309,40923609646.495,chennai
tamil-nadu,2020,1,,8891884,10378205348.59352,chengalpattu
tamil-nadu,2020,1,,6238270,11125605562.45218,coimbatore
tamil-nadu,2020,1,,5190597,8255497494.992451,thiruvallur
tamil-nadu,2020,1,,3618880,5144042351.014134,kancheepuram
tamil-nadu,2020,1,,1918620,3829323477.068222,tiruppur
tamil-nadu,2020,1,,1816883,3938965855.265399,salem
tamil-nadu,2020,1,,1806032,3381602583.5674124,krishnagiri
tamil-nadu,2020,1,,1334450,2667507196.774731,madurai
tamil-nadu,2020,1,,1236004,1793602013.134607,vellore
tamil-nadu,2020,2,,12611208,29147317644.503098,chennai
tamil-nadu,2020,2,,4598586,9331489602.73216,coimbatore
tamil-nadu,2020,2,,3911793,5672393784.752347,chengalpattu
tamil-nadu,2020,2,,3872452,6511946063.874299,thiruvallur
tamil-nadu,2020,2,,2203060,3393883768.084098,kancheepuram
tamil-nadu,2020,2,,1996687,3860454261.651264,salem
tamil-nadu,2020,2,,1815882,2926042853.456265,krishnagiri
tamil-nadu,2020,2,,1672101,2911511483.818271,tiruppur
tamil-nadu,2020,2,,1479517,2674909377.6650577,madurai
tamil-nadu,2020,2,,1239752,2259353198.231264,tiruchirappalli
tamil-nadu,2020,3,,17354210,39868873382.45007,chennai
tamil-nadu,2020,3,,6742559,13861133095.48482,coimbatore
tamil-nadu,2020,3,,5496010,10295422113.344238,thiruvallur
tamil-nadu,2020,3,,5205491,7909757202.294512,chengalpattu
tamil-nadu,2020,3,,3333347,5572087481.284176,kancheepuram
tamil-nadu,2020,3,,3016579,6990924402.004694,salem
tamil-nadu,2020,3,,2701216,4989224721.359926,krishnagiri
tamil-nadu,2020,3,,2654998,5542739051.315314,tiruppur
tamil-nadu,2020,3,,2157858,4867134340.423642,madurai
tamil-nadu,2020,3,,1662818,3580607368.64768,erode
tamil-nadu,2020,4,,24172148,46230345977.31428,chennai
tamil-nadu,2020,4,,10473572,18723397961.285152,coimbatore
tamil-nadu,2020,4,,10184454,17303936393.29939,thiruvallur
tamil-nadu,2020,4,,10168033,13669246947.72909,chengalpattu
tamil-nadu,2020,4,,6509711,9795433898.261469,kancheepuram
tamil-nadu,2020,4,,5011992,9044884706.251482,krishnagiri
tamil-nadu,2020,4,,4407759,9865912487.837538,salem
tamil-nadu,2020,4,,4364806,8662796446.594257,tiruppur
tamil-nadu,2020,4,,3222620,7010358411.213523,madurai
tamil-nadu,2020,4,,2534766,5126731992.032161,erode
tamil-nadu,2021,1,,39623781,67401706552.93741,chennai
tamil-nadu,2021,1,,13630124,22657497371.803448,coimbatore
tamil-nadu,2021,1,,11689531,15537387199.626884,chengalpattu
tamil-nadu,2021,1,,11085004,18895161862.27714,thiruvallur
tamil-nadu,2021,1,,7239244,10815729803.34292,kancheepuram
tamil-nadu,2021,1,,5675889,12397067358.3123,salem
tamil-nadu,2021,1,,5202492,9440763059.482832,krishnagiri
tamil-nadu,2021,1,,4975985,9855808601.269075,tiruppur
tamil-nadu,2021,1,,3516926,7776155489.090837,madurai
tamil-nadu,2021,1,,3015359,6105816825.193925,erode
tamil-nadu,2021,2,,43737916,74499227803.65169,chennai
tamil-nadu,2021,2,,13478464,22760967333.98004,coimbatore
tamil-nadu,2021,2,,10992425,19318347570.29032,thiruvallur
tamil-nadu,2021,2,,10075805,14457269251.206602,chengalpattu
tamil-nadu,2021,2,,6712965,10372666957.16897,kancheepuram
tamil-nadu,2021,2,,6557056,13210082950.60328,salem
tamil-nadu,2021,2,,5709389,10202810394.13458,krishnagiri
tamil-nadu,2021,2,,5150795,9379303653.111609,tiruppur
tamil-nadu,2021,2,,3953976,8300059490.344873,madurai
tamil-nadu,2021,2,,3273510,6223483781.161043,erode
tamil-nadu,2021,3,,60971210,100463999673.287,chennai
tamil-nadu,2021,3,,20245762,33773953433.753277,coimbatore
tamil-nadu,2021,3,,15395149,26049988524.55871,thiruvallur
tamil-nadu,2021,3,,14140388,19685011908.63713,chengalpattu
tamil-nadu,2021,3,,9646258,14550143056.67613,kancheepuram
tamil-nadu,2021,3,,8972048,18517560410.07822,salem
tamil-nadu,2021,3,,8398025,15282996499.831747,tiruppur
tamil-nadu,2021,3,,8122339,14578072272.70869,krishnagiri
tamil-nadu,2021,3,,5142737,11208939183.589071,madurai
tamil-nadu,2021,3,,4668549,9015063256.621798,erode
tamil-nadu,2021,4,,76229690,118203166308.6928,chennai
tamil-nadu,2021,4,,27081380,43635817078.19755,coimbatore
tamil-nadu,2021,4,,19146359,31072880036.32846,thiruvallur
tamil-nadu,2021,4,,17730987,23840432091.35556,chengalpattu
tamil-nadu,2021,4,,11783515,22754882844.82726,salem
tamil-nadu,2021,4,,11777894,17286201190.03967,kancheepuram
tamil-nadu,2021,4,,11167439,18701118258.10759,tiruppur
tamil-nadu,2021,4,,10363352,18220873236.79904,krishnagiri
tamil-nadu,2021,4,,6309318,13464800515.29655,madurai
tamil-nadu,2021,4,,6109637,11279232350.572422,erode
tamil-nadu,2022,1,,87458453,135444152912.8249,chennai
tamil-nadu,2022,1,,30679187,51963955887.09292,coimbatore
tamil-nadu,2022,1,,21243322,35412374869.40968,thiruvallur
tamil-nadu,2022,1,,19802491,27209616572.77708,chengalpattu
tamil-nadu,2022,1,,13278693,26325325605.86054,salem
tamil-nadu,2022,1,,13219354,19642924522.879723,kancheepuram
tamil-nadu,2022,1,,12755181,20994558968.02405,tiruppur
tamil-nadu,2022,1,,11729353,20650466208.67074,krishnagiri
tamil-nadu,2022,1,,7084562,15309320989.586182,madurai
tamil-nadu,2022,1,,6860000,12788323701.473589,erode
tamil-nadu,2022,2,,105344784,154665269695.6417,chennai
tamil-nadu,2022,2,,36695888,59260276493.12476,coimbatore
tamil-nadu,2022,2,,25490825,40588215771.869896,thiruvallur
tamil-nadu,2022,2,,25456618,33118244166.51246,chengalpattu
tamil-nadu,2022,2,,16106627,30338068694.55334,salem
tamil-nadu,2022,2,,15868496,22731542491.811832,kancheepuram
tamil-nadu,2022,2,,15482000,23838727353.10485,tiruppur
tamil-nadu,2022,2,,13942838,24721054679.65894,krishnagiri
tamil-nadu,2022,2,,8320838,17264493941.688942,madurai
tamil-nadu,2022,2,,8037374,14313011584.191711,erode
tamil-nadu,2022,3,,78987490,106079722725.6662,chengalpattu
tamil-nadu,2022,3,,43610373,63815834929.8924,coimbatore
tamil-nadu,2022,3,,42908667,65344650467.52282,chennai
tamil-nadu,2022,3,,31403065,50435972371.68587,salem
tamil-nadu,2022,3,,25690184,40124901027.15739,thiruvallur
tamil-nadu,2022,3,,18854500,34963057317.53805,madurai
tamil-nadu,2022,3,,17847117,25599159008.87128,tiruppur
tamil-nadu,2022,3,,16476680,22598905113.9707,kancheepuram
tamil-nadu,2022,3,,14932340,25680854032.52749,krishnagiri
tamil-nadu,2022,3,,9576460,15897874506.90147,erode
tamil-nadu,2022,4,,109159290,143850411731.0355,chengalpattu
tamil-nadu,2022,4,,40259816,56926594389.6588,coimbatore
tamil-nadu,2022,4,,36087169,52708969517.53117,chennai
tamil-nadu,2022,4,,33193962,52189264730.86203,salem
tamil-nadu,2022,4,,27335584,41018657465.02895,thiruvallur
tamil-nadu,2022,4,,21930141,39075713283.65904,madurai
tamil-nadu,2022,4,,20078625,27993817372.8847,tiruppur
tamil-nadu,2022,4,,17540782,22979273761.17815,kancheepuram
tamil-nadu,2022,4,,16419186,27528800881.08297,krishnagiri
tamil-nadu,2022,4,,10348183,18674871633.79884,tiruchirappalli
telangana,2018,1,,2545507,4287223789.76588,hyderabad
telangana,2018,1,,1459174,2677304926.137567,rangareddy
telangana,2018,1,,1131530,1912837340.5006711,medchal malkajgiri
telangana,2018,1,,349165,421074106.98973614,warangal urban
telangana,2018,1,,291510,399236233.1575477,sangareddy
telangana,2018,1,,224324,271526470.0733862,karimnagar
telangana,2018,1,,204137,267825160.5037025,nalgonda
telangana,2018,1,,183964,245857422.1874744,khammam
telangana,2018,1,,169274,199610181.1780959,peddapalle
telangana,2018,1,,144429,197965017.999628,siddipet
telangana,2018,2,,3156805,6628159910.681627,hyderabad
telangana,2018,2,,1939856,4360690897.522386,rangareddy
telangana,2018,2,,1459884,3122661501.184857,medchal malkajgiri
telangana,2018,2,,385360,729207663.2999268,warangal urban
telangana,2018,2,,370126,717109835.7001467,sangareddy
telangana,2018,2,,253264,526580356.2041131,karimnagar
telangana,2018,2,,246677,552006649.1379006,nalgonda
telangana,2018,2,,239474,532458838.3757037,khammam
telangana,2018,2,,214900,413454435.3323817,peddapalle
telangana,2018,2,,189793,504562629.3259425,bhadradri kothagudem
telangana,2018,3,,5786941,9503554478.108149,hyderabad
telangana,2018,3,,3664948,6264254849.276553,rangareddy
telangana,2018,3,,2684484,4630531106.973804,medchal malkajgiri
telangana,2018,3,,952314,1158736730.4521062,warangal urban
telangana,2018,3,,594160,443226269.8771687,nirmal
telangana,2018,3,,567417,773038295.5637382,karimnagar
telangana,2018,3,,545979,1010420934.838168,sangareddy
telangana,2018,3,,336447,645159574.9435833,nalgonda
telangana,2018,3,,334825,548785775.8472054,peddapalle
telangana,2018,3,,299774,611486713.5820062,khammam
telangana,2018,4,,9360515,14727846731.54825,hyderabad
telangana,2018,4,,5803319,9396311751.227482,rangareddy
telangana,2018,4,,4598129,7288821271.332445,medchal malkajgiri
telangana,2018,4,,917418,1553820916.036761,warangal urban
telangana,2018,4,,868099,1617023609.733318,sangareddy
telangana,2018,4,,597642,1058366451.91861,karimnagar
telangana,2018,4,,520637,1111613192.988738,nalgonda
telangana,2018,4,,462678,958128373.8025744,khammam
telangana,2018,4,,414378,824913162.382491,siddipet
telangana,2018,4,,390467,777939864.6081892,peddapalle
telangana,2019,1,,24838664,34892156029.40753,hyderabad
telangana,2019,1,,12952050,17677048557.63252,rangareddy
telangana,2019,1,,10127087,13392043971.07524,medchal malkajgiri
telangana,2019,1,,1953906,2836690647.897726,warangal urban
telangana,2019,1,,1782207,2801488635.4475703,sangareddy
telangana,2019,1,,1088155,1693944274.306738,karimnagar
telangana,2019,1,,995740,1769178906.714807,nalgonda
telangana,2019,1,,854495,1481079756.385542,khammam
telangana,2019,1,,841516,1380114923.832825,siddipet
telangana,2019,1,,705541,1347187035.361902,nizamabad
telangana,2019,2,,43511186,73949377453.0185,hyderabad
telangana,2019,2,,16348519,25359412038.38296,rangareddy
telangana,2019,2,,11891107,17462610963.47037,medchal malkajgiri
telangana,2019,2,,2185190,3832142348.1167374,warangal urban
telangana,2019,2,,1920044,3684548498.973756,sangareddy
telangana,2019,2,,1090639,2218679006.703639,karimnagar
telangana,2019,2,,982589,2323581176.516111,nalgonda
telangana,2019,2,,926878,2063514016.254932,khammam
telangana,2019,2,,821209,1837834819.208163,siddipet
telangana,2019,2,,782289,1812827883.320552,nizamabad
telangana,2019,3,,55159072,96365182751.25804,hyderabad
telangana,2019,3,,23655175,33663962263.15596,rangareddy
telangana,2019,3,,17492750,23256556346.30645,medchal malkajgiri
telangana,2019,3,,3280635,5206094337.716869,warangal urban
telangana,2019,3,,2699670,4722370404.586679,sangareddy
telangana,2019,3,,1604219,2911171015.416496,karimnagar
telangana,2019,3,,1352931,2602393109.2431,khammam
telangana,2019,3,,1306394,2779870436.4339104,nalgonda
telangana,2019,3,,1143733,2214953316.8489103,nizamabad
telangana,2019,3,,1075629,2226176148.8370986,siddipet
telangana,2019,4,,72987282,130230415629.3025,hyderabad
telangana,2019,4,,31237803,44757331443.56837,rangareddy
telangana,2019,4,,22999944,31417907129.79307,medchal malkajgiri
telangana,2019,4,,4698981,7877138784.222425,warangal urban
telangana,2019,4,,3687957,6643761917.41535,sangareddy
telangana,2019,4,,2289360,4404111000.947508,karimnagar
telangana,2019,4,,1934313,4432868129.214613,nalgonda
telangana,2019,4,,1917973,3902061676.745992,khammam
telangana,2019,4,,1638281,3627249339.238732,nizamabad
telangana,2019,4,,1508776,3271349293.2839108,siddipet
telangana,2020,1,,94177232,183207208610.8178,hyderabad
telangana,2020,1,,31802492,45881228273.95146,rangareddy
telangana,2020,1,,25458101,37404467180.931694,medchal malkajgiri
telangana,2020,1,,6200767,12008422912.49641,warangal urban
telangana,2020,1,,4610027,8691296108.435516,sangareddy
telangana,2020,1,,3037633,6437076498.978258,karimnagar
telangana,2020,1,,2636023,6345459438.726551,nalgonda
telangana,2020,1,,2537352,5525879243.728758,khammam
telangana,2020,1,,2202642,4951415940.342635,nizamabad
telangana,2020,1,,1912271,4387174573.1338415,siddipet
telangana,2020,2,,56374644,130820061488.3027,hyderabad
telangana,2020,2,,18068048,31273545586.261528,rangareddy
telangana,2020,2,,17860704,29732057894.60773,medchal malkajgiri
telangana,2020,2,,6239185,13617334891.58121,warangal urban
telangana,2020,2,,4807036,8780427655.861984,sangareddy
telangana,2020,2,,3786127,8540610042.867538,nalgonda
telangana,2020,2,,3329665,7845967966.504283,khammam
telangana,2020,2,,3030914,6621194087.94509,karimnagar
telangana,2020,2,,2750473,6638415628.443302,nizamabad
telangana,2020,2,,2417054,5240899389.901978,siddipet
telangana,2020,3,,99285803,228448742377.476,hyderabad
telangana,2020,3,,29573243,51787722036.04455,rangareddy
telangana,2020,3,,28698311,48831695001.78223,medchal malkajgiri
telangana,2020,3,,7847624,17470830635.33442,warangal urban
telangana,2020,3,,6800085,12980683896.97625,sangareddy
telangana,2020,3,,5228596,12019426389.40329,nalgonda
telangana,2020,3,,4612672,10624076063.27388,khammam
telangana,2020,3,,4242409,9665080706.228874,karimnagar
telangana,2020,3,,3738711,8812060816.702126,nizamabad
telangana,2020,3,,3196550,7671316620.377354,bhadradri kothagudem
telangana,2020,4,,117008707,243045184188.282,hyderabad
telangana,2020,4,,53405219,89256130453.08658,rangareddy
telangana,2020,4,,49900746,81801106073.41168,medchal malkajgiri
telangana,2020,4,,11918795,25712185991.21158,warangal urban
telangana,2020,4,,11444304,22088541539.150494,sangareddy
telangana,2020,4,,7966177,19282405659.53585,nalgonda
telangana,2020,4,,7035947,16464448770.04725,khammam
telangana,2020,4,,6853847,15369367186.015852,karimnagar
telangana,2020,4,,5857682,15245199022.577251,nizamabad
telangana,2020,4,,5185352,12782078782.23462,bhadradri kothagudem
telangana,2021,1,,169703372,316572388133.7873,hyderabad
telangana,2021,1,,60675056,98883148961.30933,rangareddy
telangana,2021,1,,54854446,87516738646.29623,medchal malkajgiri
telangana,2021,1,,13629397,28292658503.0281,warangal urban
telangana,2021,1,,12350347,23546322114.76531,sangareddy
telangana,2021,1,,8018559,19628854223.15605,nalgonda
telangana,2021,1,,7140986,17657527187.36807,khammam
telangana,2021,1,,6934134,15385243676.854752,karimnagar
telangana,2021,1,,5831809,14665519256.295431,nizamabad
telangana,2021,1,,5386614,13659056643.170391,bhadradri kothagudem
telangana,2021,2,,212326623,424872741465.1369,hyderabad
telangana,2021,2,,63155281,113987187628.9388,rangareddy
telangana,2021,2,,58755991,102864360004.6802,medchal malkajgiri
telangana,2021,2,,15534189,35324332007.025024,warangal urban
telangana,2021,2,,14851128,28799723416.878315,sangareddy
telangana,2021,2,,10161723,25305904142.33722,nalgonda
telangana,2021,2,,9096326,23771340184.86827,khammam
telangana,2021,2,,8548354,20534233590.75627,karimnagar
telangana,2021,2,,7753597,21755545090.47373,nizamabad
telangana,2021,2,,6854796,16726841230.68533,bhadradri kothagudem
telangana,2021,3,,262028284,479343321365.3725,hyderabad
telangana,2021,3,,87884143,147772047919.1404,rangareddy
telangana,2021,3,,79514766,130838255095.6952,medchal malkajgiri
telangana,2021,3,,20050897,41422180516.83781,warangal urban
telangana,2021,3,,18758999,33876669677.960117,sangareddy
telangana,2021,3,,11844124,26760618927.73913,nalgonda
telangana,2021,3,,10938504,25395360624.33412,khammam
telangana,2021,3,,10704240,23540118368.01108,karimnagar
telangana,2021,3,,9331288,22809748582.05933,nizamabad
telangana,2021,3,,8176066,18135807092.89858,bhadradri kothagudem
telangana,2021,4,,325636475,582079170534.0186,hyderabad
telangana,2021,4,,111354739,188838966046.1351,rangareddy
telangana,2021,4,,98780634,164568262330.0623,medchal malkajgiri
telangana,2021,4,,24530882,50725020756.70877,warangal urban
telangana,2021,4,,23598968,43773604056.36642,sangareddy
telangana,2021,4,,14645444,33883155723.957203,nalgonda
telangana,2021,4,,13424236,31245204308.11756,khammam
telangana,2021,4,,13040240,29149229156.48455,karimnagar
telangana,2021,4,,12113902,31740368651.355698,nizamabad
telangana,2021,4,,10121890,22567782620.24101,bhadradri kothagudem
telangana,2022,1,,372711414,661512502141.0775,hyderabad
telangana,2022,1,,127675017,216609881380.40097,rangareddy
telangana,2022,1,,110893187,185168270983.386,medchal malkajgiri
telangana,2022,1,,27504554,56954288260.23642,warangal urban
telangana,2022,1,,27250369,50754041229.75235,sangareddy
telangana,2022,1,,17014104,39284842780.64408,nalgonda
telangana,2022,1,,15266245,35894472741.54594,khammam
telangana,2022,1,,14698433,32332888869.9738,karimnagar
telangana,2022,1,,13749642,33996713436.01553,nizamabad
telangana,2022,1,,11464769,25404779557.018032,siddipet
telangana,2022,2,,446470234,775908693266.7238,hyderabad
telangana,2022,2,,161888380,267052522620.5145,rangareddy
telangana,2022,2,,134114768,221257316347.7198,medchal malkajgiri
telangana,2022,2,,32791256,66551476649.13394,warangal urban
telangana,2022,2,,32680472,59585382581.450325,sangareddy
telangana,2022,2,,19977314,44558915742.72007,nalgonda
telangana,2022,2,,17688119,40474391433.331055,khammam
telangana,2022,2,,17621343,38465054891.36155,karimnagar
telangana,2022,2,,16389018,40970987322.05723,nizamabad
telangana,2022,2,,13598517,29087166428.46425,siddipet
telangana,2022,3,,1018658174,1586047443981.7903,hyderabad
telangana,2022,3,,169029273,272598081405.12265,rangareddy
telangana,2022,3,,136384039,223442008167.9499,medchal malkajgiri
telangana,2022,3,,33187414,57832647223.37013,sangareddy
telangana,2022,3,,27244856,55794322100.977,warangal urban
telangana,2022,3,,19442094,40798032880.70633,nalgonda
telangana,2022,3,,17095584,36478353448.99673,karimnagar
telangana,2022,3,,17010697,36789751400.92127,khammam
telangana,2022,3,,15374558,35480941123.208206,nizamabad
telangana,2022,3,,12900290,27570105119.137543,siddipet
telangana,2022,4,,1133829812,1753799022390.873,hyderabad
telangana,2022,4,,191136402,295773661437.6938,rangareddy
telangana,2022,4,,151514969,237726926269.2577,medchal malkajgiri
telangana,2022,4,,38000808,64649951913.2422,sangareddy
telangana,2022,4,,29269688,57991182917.37883,warangal urban
telangana,2022,4,,21928009,45517531285.29773,nalgonda
telangana,2022,4,,19056918,39357490540.69415,karimnagar
telangana,2022,4,,18924276,39626352507.582985,khammam
telangana,2022,4,,18308473,42744693427.90993,nizamabad
telangana,2022,4,,14715170,30384216197.13882,siddipet
tripura,2018,1,,70467,68418341.27939591,west tripura
tripura,2018,1,,18338,13785118.334229631,south tripura
tripura,2018,1,,14107,13224752.635975951,sepahijala
tripura,2018,1,,12229,11277259.255102549,gomati
tripura,2018,1,,9915,10869174.62660154,north tripura
tripura,2018,1,,9195,8812172.047209244,dhalai
tripura,2018,1,,8838,7242490.357963288,khowai
tripura,2018,1,,5068,4349605.99414449,unakoti
tripura,2018,2,,108318,127784098.6336819,west tripura
tripura,2018,2,,22366,18977158.30192117,south tripura
